x0,x1,x2,y
2,10,28,66
2,11,28,67
2,12,28,68
2,13,28,69
2,14,28,70
2,15,28,71
2,16,28,72
2,17,28,73
2,18,28,74
2,19,28,75
2,20,28,76
2,21,28,77
2,22,28,78
2,23,28,79
2,24,28,80
2,25,28,81
2,26,28,82
2,27,28,83
3,0,28,84
3,1,28,85
3,2,28,86
3,3,28,87
3,4,28,88
3,5,28,89
3,6,28,90
3,7,28,91
3,8,28,92
3,9,28,93
3,10,28,94
3,11,28,95
3,12,28,96
3,13,28,97
3,14,28,98
3,15,28,99
3,16,28,100
3,17,28,101
3,18,28,102
3,19,28,103
3,20,28,104
3,21,28,105
3,22,28,106
3,23,28,107
3,24,28,108
3,25,28,109
3,26,28,110
3,27,28,111
4,0,28,112
4,1,28,113
4,2,28,114
4,3,28,115
4,4,28,116
4,5,28,117
4,6,28,118
4,7,28,119
4,8,28,120
4,9,28,121
4,10,28,122
4,11,28,123
4,12,28,124
4,13,28,125
4,14,28,126
4,15,28,127
4,16,28,128
4,17,28,129
4,18,28,130
4,19,28,131
4,20,28,132
4,21,28,133
4,22,28,134
4,23,28,135
4,24,28,136
4,25,28,137
4,26,28,138
4,27,28,139
5,0,28,140
5,1,28,141
5,2,28,142
5,3,28,143
5,4,28,144
5,5,28,145
5,6,28,146
5,7,28,147
5,8,28,148
5,9,28,149
5,10,28,150
5,11,28,151
5,12,28,152
5,13,28,153
5,14,28,154
5,15,28,155
5,16,28,156
5,17,28,157
5,18,28,158
5,19,28,159
5,20,28,160
5,21,28,161
5,22,28,162
5,23,28,163
5,24,28,164
5,25,28,165
5,26,28,166
5,27,28,167
6,0,28,168
6,1,28,169
6,2,28,170
6,3,28,171
6,4,28,172
6,5,28,173
6,6,28,174
6,7,28,175
6,8,28,176
6,9,28,177
6,10,28,178
6,11,28,179
6,12,28,180
6,13,28,181
6,14,28,182
6,15,28,183
6,16,28,184
6,17,28,185
6,18,28,186
6,19,28,187
6,20,28,188
6,21,28,189
6,22,28,190
6,23,28,191
6,24,28,192
6,25,28,193
6,26,28,194
6,27,28,195
7,0,28,196
7,1,28,197
7,2,28,198
7,3,28,199
7,4,28,200
7,5,28,201
7,6,28,202
7,7,28,203
7,8,28,204
7,9,28,205
7,10,28,206
7,11,28,207
7,12,28,208
7,13,28,209
7,14,28,210
7,15,28,211
7,16,28,212
7,17,28,213
7,18,28,214
7,19,28,215
7,20,28,216
7,21,28,217
7,22,28,218
7,23,28,219
7,24,28,220
7,25,28,221
7,26,28,222
7,27,28,223
8,0,28,224
8,1,28,225
8,2,28,226
8,3,28,227
8,4,28,228
8,5,28,229
8,6,28,230
8,7,28,231
8,8,28,232
8,9,28,233
8,10,28,234
8,11,28,235
8,12,28,236
8,13,28,237
8,14,28,238
8,15,28,239
8,16,28,240
8,17,28,241
8,18,28,242
8,19,28,243
8,20,28,244
8,21,28,245
8,22,28,246
8,23,28,247
8,24,28,248
8,25,28,249
8,26,28,250
8,27,28,251
9,0,28,252
9,1,28,253
9,2,28,254
9,3,28,255
9,4,28,256
9,5,28,257
9,6,28,258
9,7,28,259
9,8,28,260
9,9,28,261
9,10,28,262
9,11,28,263
9,12,28,264
9,13,28,265
9,14,28,266
9,15,28,267
9,16,28,268
9,17,28,269
9,18,28,270
9,19,28,271
9,20,28,272
9,21,28,273
9,22,28,274
9,23,28,275
9,24,28,276
9,25,28,277
9,26,28,278
9,27,28,279
10,0,28,280
10,1,28,281
10,2,28,282
10,3,28,283
10,4,28,284
10,5,28,285
10,6,28,286
10,7,28,287
10,8,28,288
10,9,28,289
10,10,28,290
10,11,28,291
10,12,28,292
10,13,28,293
10,14,28,294
10,15,28,295
10,16,28,296
10,17,28,297
10,18,28,298
10,19,28,299
10,20,28,300
10,21,28,301
10,22,28,302
10,23,28,303
10,24,28,304
10,25,28,305
10,26,28,306
10,27,28,307
11,0,28,308
11,1,28,309
11,2,28,310
11,3,28,311
11,4,28,312
11,5,28,313
11,6,28,314
11,7,28,315
11,8,28,316
11,9,28,317
11,10,28,318
11,11,28,319
11,12,28,320
11,13,28,321
11,14,28,322
11,15,28,323
11,16,28,324
11,17,28,325
11,18,28,326
11,19,28,327
11,20,28,328
11,21,28,329
11,22,28,330
11,23,28,331
11,24,28,332
11,25,28,333
11,26,28,334
11,27,28,335
12,0,28,336
12,1,28,337
12,2,28,338
12,3,28,339
12,4,28,340
12,5,28,341
12,6,28,342
12,7,28,343
12,8,28,344
12,9,28,345
12,10,28,346
12,11,28,347
12,12,28,348
12,13,28,349
12,14,28,350
12,15,28,351
12,16,28,352
12,17,28,353
12,18,28,354
12,19,28,355
12,20,28,356
12,21,28,357
12,22,28,358
12,23,28,359
12,24,28,360
12,25,28,361
12,26,28,362
12,27,28,363
13,0,28,364
13,1,28,365
13,2,28,366
13,3,28,367
13,4,28,368
13,5,28,369
13,6,28,370
13,7,28,371
13,8,28,372
13,9,28,373
13,10,28,374
13,11,28,375
13,12,28,376
13,13,28,377
13,14,28,378
13,15,28,379
13,16,28,380
13,17,28,381
13,18,28,382
13,19,28,383
13,20,28,384
13,21,28,385
13,22,28,386
13,23,28,387
13,24,28,388
13,25,28,389
13,26,28,390
13,27,28,391
14,0,28,392
14,1,28,393
14,2,28,394
14,3,28,395
14,4,28,396
14,5,28,397
14,6,28,398
14,7,28,399
14,8,28,400
14,9,28,401
14,10,28,402
14,11,28,403
14,12,28,404
14,13,28,405
14,14,28,406
14,15,28,407
14,16,28,408
14,17,28,409
14,18,28,410
14,19,28,411
14,20,28,412
14,21,28,413
14,22,28,414
14,23,28,415
14,24,28,416
14,25,28,417
14,26,28,418
14,27,28,419
15,0,28,420
15,1,28,421
15,2,28,422
15,3,28,423
15,4,28,424
15,5,28,425
15,6,28,426
15,7,28,427
15,8,28,428
15,9,28,429
15,10,28,430
15,11,28,431
15,12,28,432
15,13,28,433
15,14,28,434
15,15,28,435
15,16,28,436
15,17,28,437
15,18,28,438
15,19,28,439
15,20,28,440
15,21,28,441
15,22,28,442
15,23,28,443
15,24,28,444
15,25,28,445
15,26,28,446
15,27,28,447
16,0,28,448
16,1,28,449
16,2,28,450
16,3,28,451
16,4,28,452
16,5,28,453
16,6,28,454
16,7,28,455
16,8,28,456
16,9,28,457
16,10,28,458
16,11,28,459
16,12,28,460
16,13,28,461
16,14,28,462
16,15,28,463
16,16,28,464
16,17,28,465
16,18,28,466
16,19,28,467
16,20,28,468
16,21,28,469
16,22,28,470
16,23,28,471
16,24,28,472
16,25,28,473
16,26,28,474
16,27,28,475
17,0,28,476
17,1,28,477
17,2,28,478
17,3,28,479
17,4,28,480
17,5,28,481
17,6,28,482
17,7,28,483
17,8,28,484
17,9,28,485
17,10,28,486
17,11,28,487
17,12,28,488
17,13,28,489
17,14,28,490
17,15,28,491
17,16,28,492
17,17,28,493
17,18,28,494
17,19,28,495
17,20,28,496
17,21,28,497
17,22,28,498
17,23,28,499
17,24,28,500
17,25,28,501
17,26,28,502
17,27,28,503
18,0,28,504
18,1,28,505
18,2,28,506
18,3,28,507
18,4,28,508
18,5,28,509
18,6,28,510
18,7,28,511
18,8,28,512
18,9,28,513
18,10,28,514
18,11,28,515
18,12,28,516
18,13,28,517
18,14,28,518
18,15,28,519
18,16,28,520
18,17,28,521
18,18,28,522
18,19,28,523
18,20,28,524
18,21,28,525
18,22,28,526
18,23,28,527
18,24,28,528
18,25,28,529
18,26,28,530
18,27,28,531
19,0,28,532
19,1,28,533
19,2,28,534
19,3,28,535
19,4,28,536
19,5,28,537
19,6,28,538
19,7,28,539
19,8,28,540
19,9,28,541
19,10,28,542
19,11,28,543
19,12,28,544
19,13,28,545
19,14,28,546
19,15,28,547
19,16,28,548
19,17,28,549
19,18,28,550
19,19,28,551
19,20,28,552
19,21,28,553
19,22,28,554
19,23,28,555
19,24,28,556
19,25,28,557
19,26,28,558
19,27,28,559
20,0,28,560
20,1,28,561
20,2,28,562
20,3,28,563
20,4,28,564
20,5,28,565
20,6,28,566
20,7,28,567
20,8,28,568
20,9,28,569
20,10,28,570
20,11,28,571
20,12,28,572
20,13,28,573
20,14,28,574
20,15,28,575
20,16,28,576
20,17,28,577
20,18,28,578
20,19,28,579
20,20,28,580
20,21,28,581
20,22,28,582
20,23,28,583
20,24,28,584
20,25,28,585
20,26,28,586
20,27,28,587
21,0,28,588
21,1,28,589
21,2,28,590
21,3,28,591
21,4,28,592
21,5,28,593
21,6,28,594
21,7,28,595
21,8,28,596
21,9,28,597
21,10,28,598
21,11,28,599
21,12,28,600
21,13,28,601
21,14,28,602
21,15,28,603
21,16,28,604
21,17,28,605
21,18,28,606
21,19,28,607
21,20,28,608
21,21,28,609
21,22,28,610
21,23,28,611
21,24,28,612
21,25,28,613
21,26,28,614
21,27,28,615
22,0,28,616
22,1,28,617
22,2,28,618
22,3,28,619
22,4,28,620
22,5,28,621
22,6,28,622
22,7,28,623
22,8,28,624
22,9,28,625
22,10,28,626
22,11,28,627
22,12,28,628
22,13,28,629
22,14,28,630
22,15,28,631
22,16,28,632
22,17,28,633
22,18,28,634
22,19,28,635
22,20,28,636
22,21,28,637
22,22,28,638
22,23,28,639
22,24,28,640
22,25,28,641
22,26,28,642
22,27,28,643
23,0,28,644
23,1,28,645
23,2,28,646
23,3,28,647
23,4,28,648
23,5,28,649
23,6,28,650
23,7,28,651
23,8,28,652
23,9,28,653
23,10,28,654
23,11,28,655
23,12,28,656
23,13,28,657
23,14,28,658
23,15,28,659
23,16,28,660
23,17,28,661
23,18,28,662
23,19,28,663
23,20,28,664
23,21,28,665
23,22,28,666
23,23,28,667
23,24,28,668
23,25,28,669
23,26,28,670
23,27,28,671
24,0,28,672
24,1,28,673
24,2,28,674
24,3,28,675
24,4,28,676
24,5,28,677
24,6,28,678
24,7,28,679
24,8,28,680
24,9,28,681
24,10,28,682
24,11,28,683
24,12,28,684
24,13,28,685
24,14,28,686
24,15,28,687
24,16,28,688
24,17,28,689
24,18,28,690
24,19,28,691
24,20,28,692
24,21,28,693
24,22,28,694
24,23,28,695
24,24,28,696
24,25,28,697
24,26,28,698
24,27,28,699
25,0,28,700
25,1,28,701
25,2,28,702
25,3,28,703
25,4,28,704
25,5,28,705
25,6,28,706
25,7,28,707
25,8,28,708
25,9,28,709
25,10,28,710
25,11,28,711
25,12,28,712
25,13,28,713
25,14,28,714
25,15,28,715
25,16,28,716
25,17,28,717
25,18,28,718
25,19,28,719
25,20,28,720
25,21,28,721
25,22,28,722
25,23,28,723
25,24,28,724
25,25,28,725
25,26,28,726
25,27,28,727
26,0,28,728
26,1,28,729
26,2,28,730
26,3,28,731
26,4,28,732
26,5,28,733
26,6,28,734
26,7,28,735
26,8,28,736
26,9,28,737
26,10,28,738
26,11,28,739
26,12,28,740
26,13,28,741
26,14,28,742
26,15,28,743
26,16,28,744
26,17,28,745
26,18,28,746
26,19,28,747
26,20,28,748
26,21,28,749
26,22,28,750
26,23,28,751
26,24,28,752
26,25,28,753
26,26,28,754
26,27,28,755
27,0,28,756
27,1,28,757
27,2,28,758
27,3,28,759
27,4,28,760
27,5,28,761
27,6,28,762
27,7,28,763
27,8,28,764
27,9,28,765
27,10,28,766
27,11,28,767
27,12,28,768
27,13,28,769
27,14,28,770
27,15,28,771
27,16,28,772
27,17,28,773
27,18,28,774
27,19,28,775
27,20,28,776
27,21,28,777
27,22,28,778
27,23,28,779
27,24,28,780
27,25,28,781
27,26,28,782
27,27,28,783
0,0,29,0
0,1,29,1
0,2,29,2
0,3,29,3
0,4,29,4
0,5,29,5
0,6,29,6
0,7,29,7
0,8,29,8
0,9,29,9
0,10,29,10
0,11,29,11
0,12,29,12
0,13,29,13
0,14,29,14
0,15,29,15
0,16,29,16
0,17,29,17
0,18,29,18
0,19,29,19
0,20,29,20
0,21,29,21
0,22,29,22
0,23,29,23
0,24,29,24
0,25,29,25
0,26,29,26
0,27,29,27
0,28,29,28
1,0,29,29
1,1,29,30
1,2,29,31
1,3,29,32
1,4,29,33
1,5,29,34
1,6,29,35
1,7,29,36
1,8,29,37
1,9,29,38
1,10,29,39
1,11,29,40
1,12,29,41
1,13,29,42
1,14,29,43
1,15,29,44
1,16,29,45
1,17,29,46
1,18,29,47
1,19,29,48
1,20,29,49
1,21,29,50
1,22,29,51
1,23,29,52
1,24,29,53
1,25,29,54
1,26,29,55
1,27,29,56
1,28,29,57
2,0,29,58
2,1,29,59
2,2,29,60
2,3,29,61
2,4,29,62
2,5,29,63
2,6,29,64
2,7,29,65
2,8,29,66
2,9,29,67
2,10,29,68
2,11,29,69
2,12,29,70
2,13,29,71
2,14,29,72
2,15,29,73
2,16,29,74
2,17,29,75
2,18,29,76
2,19,29,77
2,20,29,78
2,21,29,79
2,22,29,80
2,23,29,81
2,24,29,82
2,25,29,83
2,26,29,84
2,27,29,85
2,28,29,86
3,0,29,87
3,1,29,88
3,2,29,89
3,3,29,90
3,4,29,91
3,5,29,92
3,6,29,93
3,7,29,94
3,8,29,95
3,9,29,96
3,10,29,97
3,11,29,98
3,12,29,99
3,13,29,100
3,14,29,101
3,15,29,102
3,16,29,103
3,17,29,104
3,18,29,105
3,19,29,106
3,20,29,107
3,21,29,108
3,22,29,109
3,23,29,110
3,24,29,111
3,25,29,112
3,26,29,113
3,27,29,114
3,28,29,115
4,0,29,116
4,1,29,117
4,2,29,118
4,3,29,119
4,4,29,120
4,5,29,121
4,6,29,122
4,7,29,123
4,8,29,124
4,9,29,125
4,10,29,126
4,11,29,127
4,12,29,128
4,13,29,129
4,14,29,130
4,15,29,131
4,16,29,132
4,17,29,133
4,18,29,134
4,19,29,135
4,20,29,136
4,21,29,137
4,22,29,138
4,23,29,139
4,24,29,140
4,25,29,141
4,26,29,142
4,27,29,143
4,28,29,144
5,0,29,145
5,1,29,146
5,2,29,147
5,3,29,148
5,4,29,149
5,5,29,150
5,6,29,151
5,7,29,152
5,8,29,153
5,9,29,154
5,10,29,155
5,11,29,156
5,12,29,157
5,13,29,158
5,14,29,159
5,15,29,160
5,16,29,161
5,17,29,162
5,18,29,163
5,19,29,164
5,20,29,165
5,21,29,166
5,22,29,167
5,23,29,168
5,24,29,169
5,25,29,170
5,26,29,171
5,27,29,172
5,28,29,173
6,0,29,174
6,1,29,175
6,2,29,176
6,3,29,177
6,4,29,178
6,5,29,179
6,6,29,180
6,7,29,181
6,8,29,182
6,9,29,183
6,10,29,184
6,11,29,185
6,12,29,186
6,13,29,187
6,14,29,188
6,15,29,189
6,16,29,190
6,17,29,191
6,18,29,192
6,19,29,193
6,20,29,194
6,21,29,195
6,22,29,196
6,23,29,197
6,24,29,198
6,25,29,199
6,26,29,200
6,27,29,201
6,28,29,202
7,0,29,203
7,1,29,204
7,2,29,205
7,3,29,206
7,4,29,207
7,5,29,208
7,6,29,209
7,7,29,210
7,8,29,211
7,9,29,212
7,10,29,213
7,11,29,214
7,12,29,215
7,13,29,216
7,14,29,217
7,15,29,218
7,16,29,219
7,17,29,220
7,18,29,221
7,19,29,222
7,20,29,223
7,21,29,224
7,22,29,225
7,23,29,226
7,24,29,227
7,25,29,228
7,26,29,229
7,27,29,230
7,28,29,231
8,0,29,232
8,1,29,233
8,2,29,234
8,3,29,235
8,4,29,236
8,5,29,237
8,6,29,238
8,7,29,239
8,8,29,240
8,9,29,241
8,10,29,242
8,11,29,243
8,12,29,244
8,13,29,245
8,14,29,246
8,15,29,247
8,16,29,248
8,17,29,249
8,18,29,250
8,19,29,251
8,20,29,252
8,21,29,253
8,22,29,254
8,23,29,255
8,24,29,256
8,25,29,257
8,26,29,258
8,27,29,259
8,28,29,260
9,0,29,261
9,1,29,262
9,2,29,263
9,3,29,264
9,4,29,265
9,5,29,266
9,6,29,267
9,7,29,268
9,8,29,269
9,9,29,270
9,10,29,271
9,11,29,272
9,12,29,273
9,13,29,274
9,14,29,275
9,15,29,276
9,16,29,277
9,17,29,278
9,18,29,279
9,19,29,280
9,20,29,281
9,21,29,282
9,22,29,283
9,23,29,284
9,24,29,285
9,25,29,286
9,26,29,287
9,27,29,288
9,28,29,289
10,0,29,290
10,1,29,291
10,2,29,292
10,3,29,293
10,4,29,294
10,5,29,295
10,6,29,296
10,7,29,297
10,8,29,298
10,9,29,299
10,10,29,300
10,11,29,301
10,12,29,302
10,13,29,303
10,14,29,304
10,15,29,305
10,16,29,306
10,17,29,307
10,18,29,308
10,19,29,309
10,20,29,310
10,21,29,311
10,22,29,312
10,23,29,313
10,24,29,314
10,25,29,315
10,26,29,316
10,27,29,317
10,28,29,318
11,0,29,319
11,1,29,320
11,2,29,321
11,3,29,322
11,4,29,323
11,5,29,324
11,6,29,325
11,7,29,326
11,8,29,327
11,9,29,328
11,10,29,329
11,11,29,330
11,12,29,331
11,13,29,332
11,14,29,333
11,15,29,334
11,16,29,335
11,17,29,336
11,18,29,337
11,19,29,338
11,20,29,339
11,21,29,340
11,22,29,341
11,23,29,342
11,24,29,343
11,25,29,344
11,26,29,345
11,27,29,346
11,28,29,347
12,0,29,348
12,1,29,349
12,2,29,350
12,3,29,351
12,4,29,352
12,5,29,353
12,6,29,354
12,7,29,355
12,8,29,356
12,9,29,357
12,10,29,358
12,11,29,359
12,12,29,360
12,13,29,361
12,14,29,362
12,15,29,363
12,16,29,364
12,17,29,365
12,18,29,366
12,19,29,367
12,20,29,368
12,21,29,369
12,22,29,370
12,23,29,371
12,24,29,372
12,25,29,373
12,26,29,374
12,27,29,375
12,28,29,376
13,0,29,377
13,1,29,378
13,2,29,379
13,3,29,380
13,4,29,381
13,5,29,382
13,6,29,383
13,7,29,384
13,8,29,385
13,9,29,386
13,10,29,387
13,11,29,388
13,12,29,389
13,13,29,390
13,14,29,391
13,15,29,392
13,16,29,393
13,17,29,394
13,18,29,395
13,19,29,396
13,20,29,397
13,21,29,398
13,22,29,399
13,23,29,400
13,24,29,401
13,25,29,402
13,26,29,403
13,27,29,404
13,28,29,405
14,0,29,406
14,1,29,407
14,2,29,408
14,3,29,409
14,4,29,410
14,5,29,411
14,6,29,412
14,7,29,413
14,8,29,414
14,9,29,415
14,10,29,416
14,11,29,417
14,12,29,418
14,13,29,419
14,14,29,420
14,15,29,421
14,16,29,422
14,17,29,423
14,18,29,424
14,19,29,425
14,20,29,426
14,21,29,427
14,22,29,428
14,23,29,429
14,24,29,430
14,25,29,431
14,26,29,432
14,27,29,433
14,28,29,434
15,0,29,435
15,1,29,436
15,2,29,437
15,3,29,438
15,4,29,439
15,5,29,440
15,6,29,441
15,7,29,442
15,8,29,443
15,9,29,444
15,10,29,445
15,11,29,446
15,12,29,447
15,13,29,448
15,14,29,449
15,15,29,450
15,16,29,451
15,17,29,452
15,18,29,453
15,19,29,454
15,20,29,455
15,21,29,456
15,22,29,457
15,23,29,458
15,24,29,459
15,25,29,460
15,26,29,461
15,27,29,462
15,28,29,463
16,0,29,464
16,1,29,465
16,2,29,466
16,3,29,467
16,4,29,468
16,5,29,469
16,6,29,470
16,7,29,471
16,8,29,472
16,9,29,473
16,10,29,474
16,11,29,475
16,12,29,476
16,13,29,477
16,14,29,478
16,15,29,479
16,16,29,480
16,17,29,481
16,18,29,482
16,19,29,483
16,20,29,484
16,21,29,485
16,22,29,486
16,23,29,487
16,24,29,488
16,25,29,489
16,26,29,490
16,27,29,491
16,28,29,492
17,0,29,493
17,1,29,494
17,2,29,495
17,3,29,496
17,4,29,497
17,5,29,498
17,6,29,499
17,7,29,500
17,8,29,501
17,9,29,502
17,10,29,503
17,11,29,504
17,12,29,505
17,13,29,506
17,14,29,507
17,15,29,508
17,16,29,509
17,17,29,510
17,18,29,511
17,19,29,512
17,20,29,513
17,21,29,514
17,22,29,515
17,23,29,516
17,24,29,517
17,25,29,518
17,26,29,519
17,27,29,520
17,28,29,521
18,0,29,522
18,1,29,523
18,2,29,524
18,3,29,525
18,4,29,526
18,5,29,527
18,6,29,528
18,7,29,529
18,8,29,530
18,9,29,531
18,10,29,532
18,11,29,533
18,12,29,534
18,13,29,535
18,14,29,536
18,15,29,537
18,16,29,538
18,17,29,539
18,18,29,540
18,19,29,541
18,20,29,542
18,21,29,543
18,22,29,544
18,23,29,545
18,24,29,546
18,25,29,547
18,26,29,548
18,27,29,549
18,28,29,550
19,0,29,551
19,1,29,552
19,2,29,553
19,3,29,554
19,4,29,555
19,5,29,556
19,6,29,557
19,7,29,558
19,8,29,559
19,9,29,560
19,10,29,561
19,11,29,562
19,12,29,563
19,13,29,564
19,14,29,565
19,15,29,566
19,16,29,567
19,17,29,568
19,18,29,569
19,19,29,570
19,20,29,571
19,21,29,572
19,22,29,573
19,23,29,574
19,24,29,575
19,25,29,576
19,26,29,577
19,27,29,578
19,28,29,579
20,0,29,580
20,1,29,581
20,2,29,582
20,3,29,583
20,4,29,584
20,5,29,585
20,6,29,586
20,7,29,587
20,8,29,588
20,9,29,589
20,10,29,590
20,11,29,591
20,12,29,592
20,13,29,593
20,14,29,594
20,15,29,595
20,16,29,596
20,17,29,597
20,18,29,598
20,19,29,599
20,20,29,600
20,21,29,601
20,22,29,602
20,23,29,603
20,24,29,604
20,25,29,605
20,26,29,606
20,27,29,607
20,28,29,608
21,0,29,609
21,1,29,610
21,2,29,611
21,3,29,612
21,4,29,613
21,5,29,614
21,6,29,615
21,7,29,616
21,8,29,617
21,9,29,618
21,10,29,619
21,11,29,620
21,12,29,621
21,13,29,622
21,14,29,623
21,15,29,624
21,16,29,625
21,17,29,626
21,18,29,627
21,19,29,628
21,20,29,629
21,21,29,630
21,22,29,631
21,23,29,632
21,24,29,633
21,25,29,634
21,26,29,635
21,27,29,636
21,28,29,637
22,0,29,638
22,1,29,639
22,2,29,640
22,3,29,641
22,4,29,642
22,5,29,643
22,6,29,644
22,7,29,645
22,8,29,646
22,9,29,647
22,10,29,648
22,11,29,649
22,12,29,650
22,13,29,651
22,14,29,652
22,15,29,653
22,16,29,654
22,17,29,655
22,18,29,656
22,19,29,657
22,20,29,658
22,21,29,659
22,22,29,660
22,23,29,661
22,24,29,662
22,25,29,663
22,26,29,664
22,27,29,665
22,28,29,666
23,0,29,667
23,1,29,668
23,2,29,669
23,3,29,670
23,4,29,671
23,5,29,672
23,6,29,673
23,7,29,674
23,8,29,675
23,9,29,676
23,10,29,677
23,11,29,678
23,12,29,679
23,13,29,680
23,14,29,681
23,15,29,682
23,16,29,683
23,17,29,684
23,18,29,685
23,19,29,686
23,20,29,687
23,21,29,688
23,22,29,689
23,23,29,690
23,24,29,691
23,25,29,692
23,26,29,693
23,27,29,694
23,28,29,695
24,0,29,696
24,1,29,697
24,2,29,698
24,3,29,699
24,4,29,700
24,5,29,701
24,6,29,702
24,7,29,703
24,8,29,704
24,9,29,705
24,10,29,706
24,11,29,707
24,12,29,708
24,13,29,709
24,14,29,710
24,15,29,711
24,16,29,712
24,17,29,713
24,18,29,714
24,19,29,715
24,20,29,716
24,21,29,717
24,22,29,718
24,23,29,719
24,24,29,720
24,25,29,721
24,26,29,722
24,27,29,723
24,28,29,724
25,0,29,725
25,1,29,726
25,2,29,727
25,3,29,728
25,4,29,729
25,5,29,730
25,6,29,731
25,7,29,732
25,8,29,733
25,9,29,734
25,10,29,735
25,11,29,736
25,12,29,737
25,13,29,738
25,14,29,739
25,15,29,740
25,16,29,741
25,17,29,742
25,18,29,743
25,19,29,744
25,20,29,745
25,21,29,746
25,22,29,747
25,23,29,748
25,24,29,749
25,25,29,750
25,26,29,751
25,27,29,752
25,28,29,753
26,0,29,754
26,1,29,755
26,2,29,756
26,3,29,757
26,4,29,758
26,5,29,759
26,6,29,760
26,7,29,761
26,8,29,762
26,9,29,763
26,10,29,764
26,11,29,765
26,12,29,766
26,13,29,767
26,14,29,768
26,15,29,769
26,16,29,770
26,17,29,771
26,18,29,772
26,19,29,773
26,20,29,774
26,21,29,775
26,22,29,776
26,23,29,777
26,24,29,778
26,25,29,779
26,26,29,780
26,27,29,781
26,28,29,782
27,0,29,783
27,1,29,784
27,2,29,785
27,3,29,786
27,4,29,787
27,5,29,788
27,6,29,789
27,7,29,790
27,8,29,791
27,9,29,792
27,10,29,793
27,11,29,794
27,12,29,795
27,13,29,796
27,14,29,797
27,15,29,798
27,16,29,799
27,17,29,800
27,18,29,801
27,19,29,802
27,20,29,803
27,21,29,804
27,22,29,805
27,23,29,806
27,24,29,807
27,25,29,808
27,26,29,809
27,27,29,810
27,28,29,811
28,0,29,812
28,1,29,813
28,2,29,814
28,3,29,815
28,4,29,816
28,5,29,817
28,6,29,818
28,7,29,819
28,8,29,820
28,9,29,821
28,10,29,822
28,11,29,823
28,12,29,824
28,13,29,825
28,14,29,826
28,15,29,827
28,16,29,828
28,17,29,829
28,18,29,830
28,19,29,831
28,20,29,832
28,21,29,833
28,22,29,834
28,23,29,835
28,24,29,836
28,25,29,837
28,26,29,838
28,27,29,839
28,28,29,840
0,0,30,0
0,1,30,1
0,2,30,2
0,3,30,3
0,4,30,4
0,5,30,5
0,6,30,6
0,7,30,7
0,8,30,8
0,9,30,9
0,10,30,10
0,11,30,11
0,12,30,12
0,13,30,13
0,14,30,14
0,15,30,15
0,16,30,16
0,17,30,17
0,18,30,18
0,19,30,19
0,20,30,20
0,21,30,21
0,22,30,22
0,23,30,23
0,24,30,24
0,25,30,25
0,26,30,26
0,27,30,27
0,28,30,28
0,29,30,29
1,0,30,30
1,1,30,31
1,2,30,32
1,3,30,33
1,4,30,34
1,5,30,35
1,6,30,36
1,7,30,37
1,8,30,38
1,9,30,39
1,10,30,40
1,11,30,41
1,12,30,42
1,13,30,43
1,14,30,44
1,15,30,45
1,16,30,46
1,17,30,47
1,18,30,48
1,19,30,49
1,20,30,50
1,21,30,51
1,22,30,52
1,23,30,53
1,24,30,54
1,25,30,55
1,26,30,56
1,27,30,57
1,28,30,58
1,29,30,59
2,0,30,60
2,1,30,61
2,2,30,62
2,3,30,63
2,4,30,64
2,5,30,65
2,6,30,66
2,7,30,67
2,8,30,68
2,9,30,69
2,10,30,70
2,11,30,71
2,12,30,72
2,13,30,73
2,14,30,74
2,15,30,75
2,16,30,76
2,17,30,77
2,18,30,78
2,19,30,79
2,20,30,80
2,21,30,81
2,22,30,82
2,23,30,83
2,24,30,84
2,25,30,85
2,26,30,86
2,27,30,87
2,28,30,88
2,29,30,89
3,0,30,90
3,1,30,91
3,2,30,92
3,3,30,93
3,4,30,94
3,5,30,95
3,6,30,96
3,7,30,97
3,8,30,98
3,9,30,99
3,10,30,100
3,11,30,101
3,12,30,102
3,13,30,103
3,14,30,104
3,15,30,105
3,16,30,106
3,17,30,107
3,18,30,108
3,19,30,109
3,20,30,110
3,21,30,111
3,22,30,112
3,23,30,113
3,24,30,114
3,25,30,115
3,26,30,116
3,27,30,117
3,28,30,118
3,29,30,119
4,0,30,120
4,1,30,121
4,2,30,122
4,3,30,123
4,4,30,124
4,5,30,125
4,6,30,126
4,7,30,127
4,8,30,128
4,9,30,129
4,10,30,130
4,11,30,131
4,12,30,132
4,13,30,133
4,14,30,134
4,15,30,135
4,16,30,136
4,17,30,137
4,18,30,138
4,19,30,139
4,20,30,140
4,21,30,141
4,22,30,142
4,23,30,143
4,24,30,144
4,25,30,145
4,26,30,146
4,27,30,147
4,28,30,148
4,29,30,149
5,0,30,150
5,1,30,151
5,2,30,152
5,3,30,153
5,4,30,154
5,5,30,155
5,6,30,156
5,7,30,157
5,8,30,158
5,9,30,159
5,10,30,160
5,11,30,161
5,12,30,162
5,13,30,163
5,14,30,164
5,15,30,165
5,16,30,166
5,17,30,167
5,18,30,168
5,19,30,169
5,20,30,170
5,21,30,171
5,22,30,172
5,23,30,173
5,24,30,174
5,25,30,175
5,26,30,176
5,27,30,177
5,28,30,178
5,29,30,179
6,0,30,180
6,1,30,181
6,2,30,182
6,3,30,183
6,4,30,184
6,5,30,185
6,6,30,186
6,7,30,187
6,8,30,188
